source_type,source_id,source_name,event_id,event_name,page,command_index,code,kind,text,story_index,draft_id,draft_status
map,605,,8,,1,219,355,script,"pbZoomMap(1.5,0.5,zoom=""out"")",563,,skip_script
map,605,,8,,1,220,355,script,pbCameraShake(9),563,,skip_script
map,605,,8,,1,233,355,script,pbCameraShakeOff,563,,skip_script
map,605,,8,,1,234,355,script,pbCameraToEvent(5),563,,skip_script
map,605,,8,,1,235,108,comment,// Hacer que atraviese la pared,563,,skip_comment
map,605,,8,,1,247,355,script,pbCameraShake(12),563,,skip_script
map,605,,8,,1,269,355,script,pbCameraShakeOff,563,,skip_script
map,605,,8,,1,283,355,script,pbCameraShake(20),563,,skip_script
map,605,,8,,1,296,355,script,pbCameraShakeOff,563,,skip_script
map,605,,8,,1,299,355,script,pbCameraShake(25),563,,skip_script
map,605,,8,,1,301,355,script,pbCameraShakeOff,563,,skip_script
map,605,,8,,1,302,355,script,"pbZoomMap(1,0.5,zoom=""out"")",563,,skip_script
map,605,,8,,1,304,101,show_text,\f[bisharp001]¡Sharp...!,563,\f[bisharp001]Tajam...!,machine_draft
map,605,,8,,1,310,355,script,pbCameraToEvent(4),563,,skip_script
map,605,,8,,1,315,101,show_text,\dxn[Henry]¡No...!,563,\dxn[Henry]Tidak...!,machine_draft
map,605,,8,,1,320,101,show_text,"\sh\dxn[Henry]¡No es posible, he puesto en guardia a todos los que tenía a mano en los pisos inferiores!",563,"\sh\dxn[Henry]Itu tidak mungkin, saya sudah menempatkan semua orang di lantai bawah untuk berjaga-jaga!",machine_draft
map,605,,8,,1,323,355,script,pbCameraToEvent(11),563,,skip_script
map,605,,8,,1,324,355,script,"pbZoomMap(2,0.5,zoom=""in"")",563,,skip_script
map,605,,8,,1,333,355,script,"pbZoomMap(1,0.5,zoom=""out"")",563,,skip_script
map,605,,8,,1,334,355,script,Pokemon.play_cry(:GALLADE),563,,skip_script
map,605,,8,,1,335,101,show_text,\f[gallade_mega_000]¡Gallade!,563,\f[gallade_mega_000]Galade!,machine_draft
map,605,,8,,1,337,101,show_text,"\sh\dxn[???]¡Eso no será suficiente, Henry!",563,"\sh\dxn[???]Itu tidak akan cukup, Henry!",machine_draft
map,605,,8,,1,341,355,script,pbCameraToEvent(16),563,,skip_script
map,605,,8,,1,354,101,show_text,\sh\dxn[Edward]¡Necesitarás cien mil hombres más para detenerme!,563,\sh\dxn[Edward]Anda memerlukan seratus ribu orang lagi untuk menghentikan saya!,machine_draft
map,605,,8,,1,356,355,script,pbCameraToEvent(1),563,,skip_script
map,605,,8,,1,361,101,show_text,\dxn[Álama]¡Eres...!,563,\dxn[Álama]Kamu adalah...!,machine_draft
map,605,,8,,1,366,101,show_text,"\sh\dxn[Álama]¡Eres tú, Edward!",563,"\sh\dxn[Álama]Itu kamu, Edward!",machine_draft
map,605,,8,,1,368,355,script,pbCameraToEvent(16),563,,skip_script
map,605,,8,,1,372,101,show_text,"\dxn[Edward]No esperaba verte aquí, Lilith, como siempre haciendo las cosas sin pensar.",563,"\dxn[Edward]Aku tidak menyangka akan bertemu denganmu di sini, Lilith, karena kamu selalu melakukan sesuatu tanpa berpikir.",machine_draft
map,605,,8,,1,376,101,show_text,"\dxn[Edward]Has crecido mucho, pequeña, me alegra haber llegado a tiempo.",563,"\dxn[Edward]Kamu telah berkembang pesat, Nak, aku senang aku tiba tepat waktu.",machine_draft
map,605,,8,,1,378,355,script,"pbZoomMap(2,0.5,zoom=""in"")",563,,skip_script
map,605,,8,,1,385,101,show_text,"\sh¡Y el resto, te lo dejo a ti!",563,"\shDan sisanya, saya serahkan pada Anda!",machine_draft
map,605,,8,,1,386,355,script,pbCameraToEvent(17),563,,skip_script
map,605,,8,,1,421,355,script,pbCameraToEvent(3),563,,skip_script
map,605,,8,,1,422,355,script,pbCameraShake(12),563,,skip_script
map,605,,8,,1,439,355,script,pbCameraShakeOff,563,,skip_script
map,605,,8,,1,440,355,script,pbCameraToEvent(3),563,,skip_script
map,605,,8,,1,443,108,comment,// Animación Darek cadenas,563,,skip_comment
map,605,,8,,1,464,355,script,"pbZoomMap(1,0.5,zoom=""out"")",563,,skip_script
map,605,,8,,1,465,108,comment,// Texto bla bla bla,563,,skip_comment
map,605,,8,,1,468,101,show_text,\dxn[Darek]¡Grovyle... has venido a por mí!,563,\dxn[Darek]Grovyle... kamu datang untukku!,machine_draft
map,605,,8,,1,472,101,show_text,\dxn[Darek]Incluso después de lo que te dije...,563,\dxn[Darek]Bahkan setelah apa yang kukatakan padamu...,machine_draft
map,605,,8,,1,474,355,script,pbCameraToEvent(17),563,,skip_script
map,605,,8,,1,482,101,show_text,\f[grovyle008]¡Grov!,563,\f[grovyle008]Grov!,machine_draft
map,605,,8,,1,488,355,script,pbCameraToEvent(3),563,,skip_script
map,605,,8,,1,494,101,show_text,\dxn[Darek]¡Encima has traído a mis Pokémon!,563,\dxn[Darek]Anda membawa Pokémon saya!,machine_draft
map,605,,8,,1,498,101,show_text,\dxn[Darek]Supongo que no puedo engañarte...,563,\dxn[Darek]Saya kira saya tidak bisa membodohi Anda...,machine_draft
map,605,,8,,1,503,101,show_text,"\dxn[Darek]Muchas gracias por todo, Grovyle.",563,"\dxn[Darek]Terima kasih banyak atas segalanya, Grovyle.",machine_draft
map,605,,8,,1,506,101,show_text,\f[grovyle007]¡Grov!,563,\f[grovyle007]Grov!,machine_draft
map,605,,8,,1,507,355,script,pbCameraToEvent(19),563,,skip_script
map,605,,8,,1,511,355,script,"pbZoomMap(1.5,0.5,zoom=""in"")",563,,skip_script
map,605,,8,,1,522,355,script,pbCameraShake(12),563,,skip_script
map,605,,8,,1,523,355,script,Pokemon.play_cry(:RAIKOU),563,,skip_script
map,605,,8,,1,531,355,script,pbCameraShakeOff,563,,skip_script
map,605,,8,,1,532,355,script,"pbZoomMap(1,0.5,zoom=""out"")",563,,skip_script
map,605,,8,,1,533,355,script,pbCameraToEvent(16),563,,skip_script
map,605,,8,,1,546,101,show_text,"\sh\dxn[Edward]¡Lilith, Darek, subid sobre Raikou, debéis largaros de aquí!",563,"\sh\dxn[Edward]Lilith, Darek, naik ke Raikou, kamu harus keluar dari sini!",machine_draft
map,605,,8,,1,548,355,script,pbCameraToEvent(4),563,,skip_script
map,605,,8,,1,553,101,show_text,\sh\dxn[Henry]¡¿Creéis que podéis venir y hacer lo que os apetece?!,563,\sh\dxn[Henry]Apakah kamu pikir kamu bisa datang dan melakukan apapun yang kamu mau?!,machine_draft
map,605,,8,,1,560,101,show_text,\sh\dxn[Henry]¡No dejaré que salgáis de aquí!,563,\sh\dxn[Henry]Aku tidak akan membiarkanmu keluar dari sini!,machine_draft
map,605,,8,,1,563,355,script,pbCameraToEvent(5),563,,skip_script
map,605,,8,,1,566,355,script,"pbZoomMap(1.5,0.5,zoom=""in"")",563,,skip_script
map,605,,8,,1,583,355,script,"pbZoomMap(1,0.5,zoom=""out"")",563,,skip_script
map,605,,8,,1,585,101,show_text,\sh\f[bisharp000]¡Sharp!,563,\sh\f[bisharp000]Tajam!,machine_draft
map,605,,8,,1,586,355,script,pbCameraToEvent(1),563,,skip_script
map,605,,8,,1,594,101,show_text,"\sh\dxn[Álama]¡AAAAAAH, SE HA LEVANTADO!",563,"\sh\dxn[Álama]AAAAAAH, DIA BANGUN!",machine_draft
map,605,,8,,1,596,355,script,pbCameraToEvent(16),563,,skip_script
map,605,,8,,1,616,101,show_text,"\sh\dxn[Edward]¡Vamos, no perdáis más el tiempo!",563,"\sh\dxn[Edward]Ayo, jangan buang waktu lagi!",machine_draft
map,605,,8,,1,618,355,script,pbCameraToEvent(1),563,,skip_script
map,605,,8,,1,632,108,comment,// Sacan a Lilith con Raikou,563,,skip_comment
map,605,,8,,1,636,355,script,pbCameraToEvent(19),563,,skip_script
map,605,,8,,1,639,101,show_text,"\sh\dxn[Álama]¡Vamos, Darek, no te quedes ahí!",563,"\sh\dxn[Álama] Ayo Darek, jangan berdiri disana!",machine_draft
map,605,,8,,1,643,355,script,pbCameraToEvent(3),563,,skip_script
map,605,,8,,1,651,101,show_text,\dxn[Darek]Yo...,563,\dxn[Darek]Saya...,machine_draft
map,605,,8,,1,655,101,show_text,\dxn[Darek]Ahora que sé quién soy...,563,\dxn[Darek]Sekarang saya tahu siapa saya...,machine_draft
map,605,,8,,1,662,101,show_text,\sh\dxn[Darek]¡No puedo irme de aquí sin pegarle una paliza a este viejo!,563,\sh\dxn[Darek]Saya tidak bisa pergi dari sini tanpa memukuli orang tua ini!,machine_draft
map,605,,8,,1,664,355,script,pbCameraToEvent(4),563,,skip_script
map,605,,8,,1,668,101,show_text,"\dxn[Henry]¿Hablas de mí, insecto?",563,"\dxn[Henry]Apakah kamu berbicara tentang aku, serangga?",machine_draft
map,605,,8,,1,674,101,show_text,\ts[1]\dxn[Henry]No me hagas reír...,563,\ts[1]\dxn[Henry]Jangan membuatku tertawa...,machine_draft
map,605,,8,,1,678,101,show_text,"\dxn[???]Ara, ara...",563,"\dxn[???]Ara, ara...",machine_draft
map,605,,8,,1,680,101,show_text,\dxn[???]¿Habéis empezado la fiesta sin mí?,563,\dxn[???]Apakah kamu memulai pestanya tanpa aku?,machine_draft
map,605,,8,,1,694,355,script,pbCameraToEvent(20),563,,skip_script
map,605,,8,,1,696,355,script,"pbZoomMap(1.5,0.5,zoom=""in"")",563,,skip_script
map,605,,8,,1,705,355,script,"pbZoomMap(1,0.5,zoom=""out"")",563,,skip_script
map,605,,8,,1,708,101,show_text,"\dxn[Amatista]Ya estoy aquí, cariño.",563,"\dxn[Amatista]Aku di sini, sayang.",machine_draft
map,605,,8,,1,710,355,script,pbCameraToEvent(4),563,,skip_script
map,605,,8,,1,715,101,show_text,"\sh\dxn[Henry]¿¡Donde diablos te habías metido, honey!?",563,"\sh\dxn[Henry]Dari mana saja kamu, sayang!?",machine_draft
map,605,,8,,1,719,101,show_text,\dxn[Henry]¡Debías llegar antes que yo!,563,\dxn[Henry]Kamu seharusnya sudah tiba sebelum aku!,machine_draft
map,605,,8,,1,721,355,script,pbCameraToEvent(20),563,,skip_script
map,605,,8,,1,726,101,show_text,"\dxn[Amatista]¡No será para tanto, cariño!",563,"\dxn[Amatista]Tidak akan seburuk itu, sayang!",machine_draft
map,605,,8,,1,730,101,show_text,\ts[1]\dxn[Amatista]Estaba ocupada... \wt[15] con ciertos asuntos.,563,\ts[1]\dxn[Amatista]Dia sibuk... \wt[15] dengan urusan tertentu.,machine_draft
map,605,,8,,1,741,101,show_text,"\dxn[Amatista]Parece que necesitas ayuda, cielo.",563,"\dxn[Amatista]Sepertinya kamu butuh bantuan, sayang.",machine_draft
map,605,,8,,1,743,355,script,pbCameraToEvent(3),563,,skip_script
map,605,,8,,1,754,101,show_text,"\dxn[Darek]¡Edward, esa mujer es la culpable de todo lo que nos ha pasado!",563,"\dxn[Darek]Edward, wanita itu yang harus disalahkan atas semua yang terjadi pada kita!",machine_draft
map,605,,8,,1,769,101,show_text,"\sh\dxn[Darek]¡Álama, sal de aquí ahora mismo, es peligroso!",563,"\sh\dxn[Darek]Álama, keluar dari sini sekarang juga, berbahaya!",machine_draft
map,605,,8,,1,771,355,script,pbCameraToEvent(19),563,,skip_script
map,605,,8,,1,774,101,show_text,\ts[1]\dxn[Álama]¡P-Pero... Debes venir conmigo!,563,\ts[1]\dxn[Álama]B-Tapi... Kamu harus ikut denganku!,machine_draft
map,605,,8,,1,776,355,script,pbCameraToEvent(3),563,,skip_script
map,605,,8,,1,781,101,show_text,\sh\dxn[Darek]¡No pienso dejar solo a Edward contra esos dos monstruos!,563,\sh\dxn[Darek]Aku tidak akan meninggalkan Edward sendirian melawan dua monster itu!,machine_draft
map,605,,8,,1,787,101,show_text,"\dxn[Darek]¡Yo he recuperado a mis Pokémon, pero tú ahora mismo no puedes hacer nada aquí!",563,"\dxn[Darek]Saya mendapatkan Pokémon saya kembali, tetapi Anda tidak dapat melakukan apa pun di sini sekarang!",machine_draft
map,605,,8,,1,791,101,show_text,"\sh\dxn[Darek]¡Sal de inmediato del Palacio, iremos detrás de ti cuando acabemos con ellos!",563,"\sh\dxn[Darek]Tinggalkan Istana segera, kami akan mengejar Anda setelah kami menyelesaikannya!",machine_draft
map,605,,8,,1,793,355,script,pbCameraToEvent(19),563,,skip_script
map,605,,8,,1,798,101,show_text,\ts[1]\dxn[Álama]¡De acuerdo... Os esperaré fuera del Palacio!,563,\ts[1]\dxn[Álama]Oke... Aku akan menunggumu di luar Istana!,machine_draft
map,605,,8,,1,800,355,script,pbCameraToEvent(4),563,,skip_script
map,605,,8,,1,801,355,script,Pokemon.play_cry(:RAIKOU),563,,skip_script
map,605,,8,,1,824,101,show_text,"\dxn[Henry]Déjala ir, no es necesario perseguirla.",563,"\dxn[Henry]Biarkan dia pergi, tidak perlu mengejarnya.",machine_draft
map,605,,8,,1,826,355,script,pbCameraToEvent(20),563,,skip_script
map,605,,8,,1,833,101,show_text,\dxn[Amatista]¿No quieres que los detenga?,563,\dxn[Amatista]Tidakkah kamu ingin aku menghentikan mereka?,machine_draft
map,605,,8,,1,835,355,script,pbCameraToEvent(4),563,,skip_script
map,605,,8,,1,838,101,show_text,"\dxn[Henry]No tener a Raikou de su lado, será toda una desventaja para ellos.",563,\dxn[Henry]Tidak memiliki Raikou di pihak mereka akan sangat merugikan mereka.,machine_draft
map,605,,8,,1,843,101,show_text,\dxn[Henry]Es una oportunidad perfecta para acabar con sus vidas por completo.,563,\dxn[Henry]Ini adalah kesempatan sempurna untuk mengakhiri hidup mereka sepenuhnya.,machine_draft
map,605,,8,,1,845,355,script,pbCameraToEvent(20),563,,skip_script
map,605,,8,,1,850,101,show_text,\dxn[Amatista](¡Tch!),563,\dxn[Amatista](Cih!),machine_draft
map,605,,8,,1,857,101,show_text,"\ts[1]\dxn[Amatista]Tienes razón, cariño, eres muy astuto.",563,"\ts[1]\dxn[Amatista]Kamu benar, sayang, kamu sangat pintar.",machine_draft
map,605,,8,,1,862,355,script,pbCameraToEvent(16),563,,skip_script
map,605,,8,,1,894,101,show_text,"\dxn[Edward]¿Qué has querido decir con eso, Darek?",563,"\dxn[Edward]Apa maksudmu dengan itu, Darek?",machine_draft
map,605,,8,,1,896,355,script,pbCameraToEvent(3),563,,skip_script
map,605,,8,,1,900,101,show_text,"\sh\dxn[Darek]¡Esa señora, Amatista, es la culpable de que tu relación con mamá fuera descubierta!",563,"\sh\dxn[Darek]Wanita itu, Amethyst, yang patut disalahkan karena hubunganmu dengan ibu ketahuan!",machine_draft
map,605,,8,,1,905,101,show_text,\dxn[Darek]¡Ella se quitó de encima a mamá para llegar al poder y convertirse en la reina de Akebia!,563,\dxn[Darek]Dia menyingkirkan ibunya untuk naik ke kekuasaan dan menjadi ratu Akebia!,machine_draft
map,605,,8,,1,907,355,script,pbCameraToEvent(16),563,,skip_script
map,605,,8,,1,911,101,show_text,\dxn[Edward]¿¡C-Cómo dices!?,563,\dxn[Edward]H-Bagaimana menurutmu!?,machine_draft
map,605,,8,,1,913,355,script,pbCameraToEvent(3),563,,skip_script
map,605,,8,,1,920,101,show_text,\dxn[Darek]Encima puso la vida de Álama en peligro para conseguirlo...,563,"\dxn[Darek]Di atas semua itu, dia membahayakan nyawa Álama untuk mencapainya...",machine_draft
map,605,,8,,1,924,101,show_text,\sh\dxn[Darek]¡No pienso dejar que se vaya de rositas ahora que sé toda la historia!,563,\sh\dxn[Darek]Saya tidak akan membiarkan dia lolos sekarang karena saya tahu keseluruhan cerita!,machine_draft
map,605,,8,,1,926,355,script,pbCameraToEvent(17),563,,skip_script
map,605,,8,,1,928,355,script,pbCameraShake(7),563,,skip_script
map,605,,8,,1,932,101,show_text,\f[grovyle003]¡Grovyle!,563,\f[grovyle003]Grovyle!,machine_draft
map,605,,8,,1,933,355,script,pbCameraShakeOff,563,,skip_script
map,605,,8,,1,935,355,script,pbCameraToEvent(16),563,,skip_script
map,605,,8,,1,944,101,show_text,\dxn[Edward]Lena...,563,\dxn[Edward]Lena...,machine_draft
map,605,,8,,1,955,101,show_text,"\sh\dxn[Edward]¡Este combate será en tu honor, Lena!",563,"\sh\dxn[Edward]Pertarungan ini akan menjadi kehormatanmu, Lena!",machine_draft
map,605,,8,,1,959,101,show_text,"\sh\dxn[Edward]¡Hijo, vamos a recuperar nuestro glorioso pasado!",563,"\sh\dxn[Edward]Nak, mari kita pulihkan masa lalu kita yang gemilang!",machine_draft
map,605,,8,,1,963,101,show_text,"\sh\dxn[Edward]¡Hagamos de este, un nuevo país donde la Familia Real ya no exista!",563,\sh\dxn[Edward]Mari kita jadikan negara ini baru di mana Keluarga Kerajaan sudah tidak ada lagi!,machine_draft
map,605,,8,,1,965,355,script,pbCameraToEvent(11),563,,skip_script
map,605,,8,,1,978,355,script,pbCameraShake(7),563,,skip_script
map,605,,8,,1,979,355,script,Pokemon.play_cry(:GALLADE),563,,skip_script
map,605,,8,,1,980,101,show_text,\f[gallade_mega_000]¡Gallade!,563,\f[gallade_mega_000]Galade!,machine_draft
map,605,,8,,1,981,355,script,pbCameraShakeOff,563,,skip_script
map,605,,8,,1,982,355,script,pbCameraToEvent(20),563,,skip_script
map,605,,8,,1,987,101,show_text,"\dxn[Amatista]Ara, ara... Creo que nos está subestimando, caballero.",563,"\dxn[Amatista]Ara, ara... Saya pikir Anda meremehkan kami, Tuan-tuan.",machine_draft
map,605,,8,,1,989,355,script,pbCameraToEvent(21),563,,skip_script
map,605,,8,,1,995,355,script,Pokemon.play_cry(:NIHILEGO),563,,skip_script
map,605,,8,,1,996,101,show_text,\f[nihilego000]¡Nihi!,563,\f[nihilego000]Nihi!,machine_draft
map,605,,8,,1,997,355,script,pbCameraToEvent(5),563,,skip_script
map,605,,8,,1,1010,355,script,pbCameraShake(7),563,,skip_script
map,605,,8,,1,1012,101,show_text,\sh\f[bisharp000]¡Sharp!,563,\sh\f[bisharp000]Tajam!,machine_draft
map,605,,8,,1,1013,355,script,pbCameraShakeOff,563,,skip_script
map,605,,8,,1,1014,355,script,pbCameraToEvent(4),563,,skip_script
map,605,,8,,1,1020,101,show_text,"\dxn[Henry]Siempre he odiado esa soltura con la que me hablas, Wright.",563,"\dxn[Henry]Saya selalu membenci kemudahan Anda berbicara kepada saya, Wright.",machine_draft
map,605,,8,,1,1024,101,show_text,\sh\dxn[Henry]¡Acabaré con vuestro linaje de una vez por todas!,563,\sh\dxn[Henry]Aku akan mengakhiri garis keturunanmu untuk selamanya!,machine_draft
map,605,,8,,1,1026,355,script,"pbCameraScrollTo(28,9)",563,,skip_script
map,605,,8,,1,1031,355,script,"setBattleRule(""canLose"")",563,,skip_script
map,605,,8,,1,1041,355,script,ChangeSpeed.new.pbChangeSpeed(0),563,,skip_script
map,605,,8,,1,1043,355,script,"pbZoomMap(1.5,0.5,zoom=""in"")",563,,skip_script
map,605,,8,,1,1044,355,script,pbCameraToEvent(17),563,,skip_script
map,605,,8,,1,1072,355,script,pbCameraShake(15),563,,skip_script
map,605,,8,,1,1074,355,script,pbCameraShakeOff,563,,skip_script
map,605,,8,,1,1075,355,script,"pbZoomMap(1,0.5,zoom=""out"")",563,,skip_script
map,605,,8,,1,1077,101,show_text,\f[grovyle010]¡Grov...!,563,\f[grovyle010]Grov...!,machine_draft
map,605,,8,,1,1084,101,show_text,\sh\dxn[Darek]¡G-Grovyle!,563,\sh\dxn[Darek]G-Grovyle!,machine_draft
map,605,,8,,1,1086,355,script,pbCameraToEvent(11),563,,skip_script
map,605,,8,,1,1102,108,comment,// Hacer que gallade caiga un poco y pierda la transformación,563,,skip_comment
map,605,,8,,1,1106,355,script,Pokemon.play_cry(:GALLADE),563,,skip_script
map,605,,8,,1,1107,101,show_text,\f[gallade005]¡Ga...!,563,\f[gallade005]Ga...!,machine_draft
map,605,,8,,1,1108,355,script,pbCameraToEvent(16),563,,skip_script
map,605,,8,,1,1113,101,show_text,\dxn[Edward]¡Gallade... Ha perdido su megaevolución!,563,\dxn[Edward]Gallade... Telah kehilangan mega evolusinya!,machine_draft
map,605,,8,,1,1115,355,script,pbCameraToEvent(4),563,,skip_script
map,605,,8,,1,1122,101,show_text,"\dxn[Henry]¿Se puede saber a qué estás jugando, honey?",563,"\dxn[Henry]Bolehkah aku tahu apa yang sedang kamu mainkan, sayang?",machine_draft
map,605,,8,,1,1126,101,show_text,\dxn[Henry]Eso fue bastante mediocre por tu parte.,563,\dxn[Henry] Anda cukup biasa-biasa saja.,machine_draft
map,605,,8,,1,1132,101,show_text,\dxn[Amatista]¿Ara? ¿Tanto se me nota?,563,\dxn[Amatista]Ara? Apakah saya begitu memperhatikannya?,machine_draft
map,605,,8,,1,1139,101,show_text,\dxn[Amatista]No puedo tomarme en serio a un mocoso de este calibre.,563,\dxn[Amatista]Aku tidak bisa menganggap serius bocah sekaliber ini.,machine_draft
map,605,,8,,1,1143,101,show_text,"\dxn[Amatista]Al final ""El Navajas"" no era para tanto.",563,"\dxn[Amatista]Pada akhirnya ""El Navajas"" bukanlah masalah besar.",machine_draft
map,605,,8,,1,1148,101,show_text,"\dxn[Amatista]Es hereditario, supongo.",563,"\dxn[Amatista]Itu turun temurun, saya kira.",machine_draft
map,605,,8,,1,1150,355,script,pbCameraToEvent(3),563,,skip_script
map,605,,8,,1,1159,101,show_text,"\sh\dxn[Darek]¡¿Qué dijiste, desgraciada?!",563,"\sh\dxn[Darek]Apa katamu, bajingan?!",machine_draft
map,605,,8,,1,1161,108,comment,"// Intenta pegarle una ostia, pero Darek recibe un guantazo y cae al suelo, Edward evidentemente se alarma",563,,skip_comment
map,605,,8,,1,1178,355,script,pbCameraToEvent(16),563,,skip_script
map,605,,8,,1,1182,101,show_text,\dxn[Edward]¡Darek!,563,\dxn[Edward] Darek!,machine_draft
map,605,,8,,1,1184,355,script,pbCameraToEvent(21),563,,skip_script
map,605,,8,,1,1186,355,script,Pokemon.play_cry(:NIHILEGO),563,,skip_script
map,605,,8,,1,1187,101,show_text,\f[nihilego000]¡Nihi!,563,\f[nihilego000]Nihi!,machine_draft
map,605,,8,,1,1188,355,script,pbCameraToEvent(4),563,,skip_script
map,605,,8,,1,1191,108,comment,// Llamada de emergensiaaa,563,,skip_comment
map,605,,8,,1,1199,101,show_text,\dxn[Henry]¿Una llamada de emergencia?,563,\dxn[Henry]Panggilan darurat?,machine_draft
map,605,,8,,1,1212,101,show_text,"\sh\dxn[Henry]¡Más te vale que sea importante, estoy en medio de un combate!",563,"\sh\dxn[Henry]Sebaiknya penting, saya sedang berkelahi!",machine_draft
map,605,,8,,1,1215,101,show_text,\sh\dxn[Escolta]¡S-Señor Henry!,563,\sh\dxn[Escolta]M-Tuan. Henry!,machine_draft
map,605,,8,,1,1217,101,show_text,\dxn[Escolta]¡L-La Flauta Celestial...!,563,\dxn[Escolta]L-Seruling Langit...!,machine_draft
map,605,,8,,1,1219,101,show_text,\sh\dxn[Escolta]¡HA SIDO ROBADA!,563,\sh\dxn[Escolta]ITU TELAH DICURI!,machine_draft
map,605,,8,,1,1220,355,script,"pbZoomMap(1.5,0.5,zoom=""in"")",563,,skip_script
map,605,,8,,1,1230,355,script,"pbZoomMap(1,0.5,zoom=""out"")",563,,skip_script
map,605,,8,,1,1231,355,script,pbCameraShake(7),563,,skip_script
map,605,,8,,1,1234,101,show_text,\sh\dxn[Henry]¡¿¡QUE HA SIDO QUÉ!?,563,\sh\dxn[Henry]APA YANG TELAH APA!?,machine_draft
map,605,,8,,1,1236,355,script,pbCameraShakeOff,563,,skip_script
map,605,,8,,1,1237,355,script,pbCameraToEvent(16),563,,skip_script
map,605,,8,,1,1243,101,show_text,\dxn[Edward]¿¡Alguien ha robado la Flauta Celestial!?,563,\dxn[Edward]Apakah ada yang mencuri Seruling Surgawi!?,machine_draft
map,605,,8,,1,1245,355,script,pbCameraToEvent(4),563,,skip_script
map,605,,8,,1,1252,101,show_text,"\sh\dxn[Henry]¡Y un cuerno, es imposible entrar ahí, solo Estela y yo sabemos la contraseña y hay cámaras vigilando!",563,"\sh\dxn[Henry] Dan sialnya, tidak mungkin masuk ke sana, hanya Estela dan saya yang tahu kata sandinya dan ada kamera yang mengawasi!",machine_draft
map,605,,8,,1,1255,101,show_text,\dxn[Escolta]...,563,\dxn[Escolta]...,machine_draft
map,605,,8,,1,1261,101,show_text,"\sh\dxn[Henry]¡Oye, no te quedes callado! ¿¡Qué ha pasado ahí dentro!? ¡Responde!",563,"\sh\dxn[Henry]Hei, jangan diam! Apa yang terjadi di sana!? Membalas!",machine_draft
map,605,,8,,1,1263,355,script,pbCameraToEvent(20),563,,skip_script
map,605,,8,,1,1266,101,show_text,\dxn[Amatista]...,563,\dxn[Amatista]...,machine_draft
map,605,,8,,1,1278,101,show_text,"\dxn[Amatista]Ara ara... ¡No te preocupues, cariño!",563,"\dxn[Amatista]Ara ara... Jangan khawatir, sayang!",machine_draft
map,605,,8,,1,1282,101,show_text,"\dxn[Amatista]Iré a mirar qué ha ocurrido, dime cuál es la contraseña para entrar.",563,"\dxn[Amatista]Saya akan melihat apa yang terjadi, beri tahu saya kata sandi yang harus dimasukkan.",machine_draft
map,605,,8,,1,1286,101,show_text,\dxn[Henry]Hmm...,563,\dxn[Henry]Hmm...,machine_draft
map,605,,8,,1,1290,101,show_text,"\dxn[Henry]Pon la oreja, honey.",563,"\dxn[Henry]Tempatkan telingamu, sayang.",machine_draft
map,605,,8,,1,1296,355,script,"pbZoomMap(2,0.5,zoom=""in"")",563,,skip_script
map,605,,8,,1,1297,108,comment,// Poner a henry y amatista juntitos jeje god,563,,skip_comment
map,605,,8,,1,1302,101,show_text,*Le susurra al oído*,563,*berbisik di telinganya*,machine_draft
map,605,,8,,1,1303,355,script,"pbZoomMap(1,0.5,zoom=""out"")",563,,skip_script
map,605,,8,,1,1318,101,show_text,"\dxn[Amatista]¡Estupendo, iré para allá!",563,"\dxn[Amatista]Bagus, saya akan pergi ke sana!",machine_draft
map,605,,8,,1,1321,355,script,pbCameraToEvent(16),563,,skip_script
map,605,,8,,1,1337,101,show_text,\dxn[Edward]¡¿Quién ha podido robar la Flauta Celestial?!,563,\dxn[Edward]Siapa yang bisa mencuri Seruling Surgawi?!,machine_draft
map,605,,8,,1,1344,101,show_text,\dxn[Edward]¡Dijimos que dejaríamos el plan de lado!,563,\dxn[Edward]Kami bilang kami akan membatalkan rencana itu!,machine_draft
map,605,,8,,1,1346,355,script,pbCameraToEvent(4),563,,skip_script
map,605,,8,,1,1350,101,show_text,"\dxn[Henry]Yo de ti no me distraería, Edward.",563,"\dxn[Henry]Aku tidak akan terganggu jika aku jadi kamu, Edward.",machine_draft
map,605,,8,,1,1356,101,show_text,\dxn[Henry]¡Nuestro combate aún no ha terminado!,563,\dxn[Henry]Perjuangan kita belum berakhir!,machine_draft
map,605,,8,,1,1358,108,comment,"// Le pega ostión a Gallade y los tumba a los dos, F",563,,skip_comment
map,605,,8,,1,1359,355,script,pbCameraToEvent(5),563,,skip_script
map,605,,8,,1,1360,355,script,"pbZoomMap(2,0.5,zoom=""in"")",563,,skip_script
map,605,,8,,1,1371,355,script,pbCameraShake(5),563,,skip_script
map,605,,8,,1,1384,355,script,pbCameraShakeOff,563,,skip_script
map,605,,8,,1,1385,355,script,pbCameraToEvent(16),563,,skip_script
map,605,,8,,1,1387,101,show_text,\sh¡AAAAAARG!,563,\shAAAAAARG!,machine_draft
map,605,,8,,1,1389,355,script,pbCameraToEvent(11),563,,skip_script
map,605,,8,,1,1391,355,script,"pbZoomMap(1,0.5,zoom=""out"")",563,,skip_script
map,605,,8,,1,1392,355,script,Pokemon.play_cry(:GALLADE),563,,skip_script
map,605,,8,,1,1393,101,show_text,\f[gallade005]¡Ga...!,563,\f[gallade005]Ga...!,machine_draft
